"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Aug 4, 04:00 am",25,0.4,0,0,0,0,0,-14.5539,59.5756,0,0,0,0,0,0,0
"Aug 4, 05:00 am",25,0.4,0,0,0,0,0,-2.87589,68.0078,0,0,0,0,0,0,0
"Aug 4, 06:00 am",26,0.4,54,245,92,180,20,9.011,75.3012,0.00688929,26.8715,31.5478,30,28.1818,7.28466,0.394917
"Aug 4, 07:00 am",28,0.6,105,501,290,180,20,21.7117,82.0916,0.040316,27.5792,32.7191,30,36.7301,10.3334,1.84246
"Aug 4, 08:00 am",30,0.6,137,636,498,180,20,34.6653,89.0431,0.0704871,26.8145,32.4445,30,46.6579,9.60931,3.73801
"Aug 4, 09:00 am",31,0.3,344,208,498,180,20,47.6471,97.1541,0.0638841,26.4105,32.0627,30,49.5952,8.52425,3.82497
"Aug 4, 10:00 am",32,0.2,401,310,672,180,20,60.3316,108.667,0.0575107,25.3535,31.3524,30,58.4784,5.55965,5.2943
"Aug 4, 11:00 am",33,0.4,191,767,920,180,20,71.727,130.771,0.0355183,24.1532,30.6454,30,67.8527,2.45871,7.51967
"Aug 4, 12:00 pm",33,0.7,446,356,793,180,20,77.2917,182.642,0.0661549,25.1579,31.3951,30,60.3776,5.33275,6.33436
"Aug 4, 01:00 pm",33,1,454,293,732,180,20,70.8962,231.769,0.0788305,25.7141,31.8308,30,56.1955,6.9277,5.79291
"Aug 4, 02:00 pm",33,1.2,412,249,626,180,20,59.3057,252.424,0.0805798,26.2696,32.1823,30,51.7284,8.35035,4.91358
"Aug 4, 03:00 pm",32,1.4,339,181,470,180,20,46.57,263.496,0.0711699,27.0093,32.6051,30,45.104,10.0601,3.60127
"Aug 4, 04:00 pm",31,1.4,150,588,475,180,20,33.5728,271.448,0.0724715,27.1676,32.7478,30,43.914,10.3905,3.54119
"Aug 4, 05:00 pm",30,1.1,111,445,268,180,20,20.6193,278.347,0.035853,27.4351,32.5338,30,37.0234,10.0019,1.68727
"Aug 4, 06:00 pm",28,0.8,50,184,75,180,20,7.93841,285.144,0.00476293,26.4458,31.0991,30,29.6254,6.11,0.342234
"Aug 4, 07:00 pm",27,0.8,0,0,0,0,0,-3.93842,292.492,0,0,0,0,0,0,0
"Aug 4, 08:00 pm",26,0.8,0,0,0,0,0,-15.5738,301.034,0,0,0,0,0,0,0
"Aug 4, 09:00 pm",26,0.7,0,0,0,0,0,-26.0898,311.536,0,0,0,0,0,0,0
"Aug 4, 10:00 pm",26,0.6,0,0,0,0,0,-34.8037,324.866,0,0,0,0,0,0,0
"Aug 4, 11:00 pm",25,0.5,0,0,0,0,0,-40.7165,341.571,0,0,0,0,0,0,0
"Aug 5, 12:00 am",25,0.5,0,0,0,0,0,-42.739,0.815905,0,0,0,0,0,0,0
"Aug 5, 01:00 am",25,0.5,0,0,0,0,0,-40.3839,19.9426,0,0,0,0,0,0,0
