"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"May 29, 05:00 pm",23,1.8,117,298,213,180,20,18.8024,283.052,0.0314297,28.5102,33.4749,30,27.5367,11.5548,1.26719
"May 29, 06:00 pm",21,1,48,39,53,180,20,7.87492,291.859,0.00692867,27.5206,32.1559,30,22.3291,10.6239,0.326846
"May 29, 07:00 pm",19,0.9,0,0,0,0,0,-1.98373,301.247,0,0,0,0,0,0,0
"May 29, 08:00 pm",18,1,0,0,0,0,0,-11.2529,311.736,0,0,0,0,0,0,0
"May 29, 09:00 pm",17,1.2,0,0,0,0,0,-19.0104,323.763,0,0,0,0,0,0,0
"May 29, 10:00 pm",16,1.4,0,0,0,0,0,-24.6698,337.539,0,0,0,0,0,0,0
"May 29, 11:00 pm",15,1.5,0,0,0,0,0,-27.6271,352.784,0,0,0,0,0,0,0
"May 30, 12:00 am",14,1.5,0,0,0,0,0,-27.4828,8.58248,0,0,0,0,0,0,0
"May 30, 01:00 am",14,1.5,0,0,0,0,0,-24.2579,23.7215,0,0,0,0,0,0,0
"May 30, 02:00 am",13,1.4,0,0,0,0,0,-18.3813,37.3375,0,0,0,0,0,0,0
"May 30, 03:00 am",13,1.4,0,0,0,0,0,-10.4632,49.2057,0,0,0,0,0,0,0
"May 30, 04:00 am",14,1.2,0,0,0,0,0,-1.08124,59.5676,0,0,0,0,0,0,0
"May 30, 05:00 am",17,1.7,45,387,104,180,20,8.84243,68.8701,0.00671356,28.0059,32.6152,30,18.1496,9.71467,0.289094
"May 30, 06:00 am",22,1.6,72,655,294,180,20,19.8282,77.6373,0.0394401,28.6702,33.7192,30,28.1387,11.0346,1.56663
"May 30, 07:00 am",25,0.6,87,789,496,180,20,31.2275,86.4897,0.0778567,27.5823,33.1537,30,41.0051,10.9982,3.51933
"May 30, 08:00 am",28,0.7,87,889,690,180,20,42.7414,96.3154,0.0931435,26.3806,32.4109,30,51.27,8.8539,5.413
"May 30, 09:00 am",29,1.3,93,930,846,180,20,53.9929,108.747,0.109695,26.02,32.3918,30,54.3311,8.23053,6.89456
"May 30, 10:00 am",31,1.8,98,952,955,180,20,64.1971,127.459,0.114146,25.6476,32.2503,30,57.0478,7.4481,7.923
"May 30, 11:00 am",32,2.2,97,967,1012,180,20,71.1776,159.903,0.119885,25.5585,32.2783,30,57.6427,7.32584,8.44945
"May 30, 12:00 pm",32,2.5,101,960,1008,180,20,70.8196,203.553,0.128213,25.771,32.4822,30,56.1081,7.87384,8.40076
