"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Nov 22, 01:00 pm",4,0.6,138,18,144,180,20,21.6814,202.945,0.033349,31.1778,36.0585,31.1778,9.27144,14.4114,1.17811
"Nov 22, 02:00 pm",3,0.2,88,611,260,180,20,16.4004,216.743,0.0953217,30.5649,36.072,30.5649,20.3143,14.1346,3.44494
"Nov 22, 03:00 pm",2,0.2,57,428,125,180,20,9.20508,229.125,0.0486593,31.3014,36.3353,31.3014,11.1606,13.4382,1.71286
"Nov 22, 04:00 pm",1,0.5,0,0,0,180,20,0.924254,240.263,0,0,0,0,0,0,0
"Nov 22, 05:00 pm",0,0.8,0,0,0,0,0,-8.63623,250.548,0,0,0,0,0,0,0
"Nov 22, 06:00 pm",0,0.9,0,0,0,0,0,-18.9027,260.492,0,0,0,0,0,0,0
"Nov 22, 07:00 pm",0,1,0,0,0,0,0,-29.4728,270.739,0,0,0,0,0,0,0
"Nov 22, 08:00 pm",-1,0.9,0,0,0,0,0,-40.0068,282.209,0,0,0,0,0,0,0
"Nov 22, 09:00 pm",-2,0.9,0,0,0,0,0,-50.0198,296.415,0,0,0,0,0,0,0
"Nov 22, 10:00 pm",-1,1.1,0,0,0,0,0,-58.6122,315.963,0,0,0,0,0,0,0
"Nov 22, 11:00 pm",0,1.4,0,0,0,0,0,-64.0055,343.844,0,0,0,0,0,0,0
"Nov 23, 12:00 am",0,1.9,0,0,0,0,0,-63.9416,16.9268,0,0,0,0,0,0,0
"Nov 23, 01:00 am",0,2.1,0,0,0,0,0,-58.4566,44.6228,0,0,0,0,0,0,0
"Nov 23, 02:00 am",0,2,0,0,0,0,0,-49.8236,64.0222,0,0,0,0,0,0,0
