"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Dec 9, 02:00 pm",-3,3.8,174,68,202,180,20,24.3742,212.213,0.053306,32.8299,37.838,32.8299,1.21117,15.1484,1.78509
"Dec 9, 03:00 pm",-4,3.5,115,185,168,180,20,16.7897,224.539,0.0532147,32.9462,37.9475,32.9462,0.399554,15.1372,1.77545
"Dec 9, 04:00 pm",-4,3.1,51,114,66,180,20,7.51929,234.959,0.0213347,32.3248,37.0221,32.3248,-1.96257,13.7586,0.725203
"Dec 9, 05:00 pm",-5,2.9,0,0,0,0,0,-2.55665,243.92,0,0,0,0,0,0,0
"Dec 9, 06:00 pm",-6,2.9,0,0,0,0,0,-13.8744,251.936,0,0,0,0,0,0,0
"Dec 9, 07:00 pm",-6,2.7,0,0,0,0,0,-25.7073,259.544,0,0,0,0,0,0,0
"Dec 9, 08:00 pm",-7,2.4,0,0,0,0,0,-37.8345,267.388,0,0,0,0,0,0,0
"Dec 9, 09:00 pm",-7,1.9,0,0,0,0,0,-50.033,276.524,0,0,0,0,0,0,0
"Dec 9, 10:00 pm",-8,1.6,0,0,0,0,0,-61.9375,289.409,0,0,0,0,0,0,0
"Dec 9, 11:00 pm",-9,1.8,0,0,0,0,0,-72.4378,313.892,0,0,0,0,0,0,0
"Dec 10, 12:00 am",-10,2,0,0,0,0,0,-76.8226,7.48057,0,0,0,0,0,0,0
"Dec 10, 01:00 am",-11,2,0,0,0,0,0,-70.2327,53.8502,0,0,0,0,0,0,0
"Dec 10, 02:00 am",-11,1.8,0,0,0,0,0,-59.197,74.2487,0,0,0,0,0,0,0
"Dec 10, 03:00 am",-12,1.4,0,0,0,0,0,-47.1733,85.8684,0,0,0,0,0,0,0
"Dec 10, 04:00 am",-12,1.4,0,0,0,0,0,-34.9714,94.562,0,0,0,0,0,0,0
"Dec 10, 05:00 am",-12,1.9,0,0,0,0,0,-22.8996,102.281,0,0,0,0,0,0,0
"Dec 10, 06:00 am",-12,2.1,0,0,0,0,0,-11.1731,109.936,0,0,0,0,0,0,0
"Dec 10, 07:00 am",-11,2.3,0,0,0,0,0,-0.0224059,118.131,0,0,0,0,0,0,0
"Dec 10, 08:00 am",-8,2.4,44,666,156,180,20,9.77837,127.392,0.0655723,33.3499,38.4439,33.3499,-1.10534,14.1176,2.16067
"Dec 10, 09:00 am",-5,2.2,65,855,339,180,20,18.7033,138.227,0.126951,32.4389,38.1092,32.4389,8.28128,15.0038,4.31133
"Dec 10, 10:00 am",-1,2.3,78,941,486,180,20,25.7734,151.036,0.168009,31.3327,37.4202,31.3327,16.5939,14.7498,5.92221
"Dec 10, 11:00 am",1,2.5,84,980,578,180,20,30.2723,165.826,0.189898,30.7874,37.0996,30.7874,20.4541,14.5293,6.82175
"Dec 10, 12:00 pm",2,2.9,86,990,604,180,20,31.5851,181.85,0.196875,30.7316,37.1063,30.7316,20.8245,14.5008,7.08677
"Dec 10, 01:00 pm",3,3.5,83,975,563,180,20,29.4999,197.699,0.186927,30.9829,37.2557,30.9829,19.0781,14.6181,6.66954
"Dec 10, 02:00 pm",3,3.8,74,930,457,180,20,24.3459,212.066,0.159741,31.4103,37.4241,31.4103,15.9893,14.7642,5.61516
"Dec 10, 03:00 pm",2,3.4,63,820,299,180,20,16.7858,224.397,0.111863,31.8872,37.4646,31.8872,11.7177,14.6219,3.86722
"Dec 10, 04:00 pm",0,2.9,38,583,113,180,20,7.53464,234.823,0.047394,32.1823,37.1636,32.1823,4.90015,12.9852,1.62036
"Dec 10, 05:00 pm",-1,3.4,0,0,0,0,0,-2.52627,243.787,0,0,0,0,0,0,0
